Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST000346,50.0,Female,56,East,Debit Card,5,9.0,16.25,155,62.5,1
CUST000347,65.0,Male,42,East,Debit Card,4,4.0,18.6,87,46.25,0
CUST000348,29.0,Male,29,North,PayPal,3,6.0,11.57,209,46.13,0
CUST000349,68.0,Male,15,South,Debit Card,2,,10.41,178,37.04,0
CUST000350,39.0,Male,29,North,PayPal,2,1.0,11.45,74,36.59,1
CUST000351,39.0,Male,4,North,Debit Card,2,2.0,9.86,258,29.98,1
CUST000352,63.0,Male,18,West,PayPal,2,6.0,14.81,273,47.44,0
CUST000353,47.0,Male,50,North,Credit Card,0,8.0,18.99,351,63.74,1
CUST000354,55.0,Male,57,West,Credit Card,1,9.0,6.89,336,62.95,1
CUST000355,55.0,Male,49,East,Debit Card,1,4.0,13.41,24,48.84,0
CUST000356,62.0,Male,44,West,PayPal,0,6.0,18.46,313,55.84,1
CUST000357,68.0,Female,39,North,Credit Card,4,3.0,6.5,71,37.25,1
CUST000358,25.0,Female,16,East,Credit Card,2,,12.41,83,52.62,0
CUST000359,44.0,Female,11,West,Credit Card,0,8.0,17.98,353,51.3,1
CUST000360,44.0,Female,14,North,Credit Card,2,1.0,18.51,292,33.54,1
CUST000361,51.0,Male,3,East,Debit Card,0,2.0,12.72,301,33.45,1
CUST000362,38.0,Female,51,West,PayPal,3,10.0,5.37,10,60.23,0
CUST000363,47.0,Female,50,North,Credit Card,2,9.0,6.58,319,60.61,1
CUST000364,50.0,Male,42,North,Debit Card,1,,13.8,43,63.3,0
CUST000365,45.0,Female,38,South,Credit Card,1,3.0,6.86,51,40.69,1
CUST000366,64.0,Female,45,South,Credit Card,3,3.0,7.24,207,39.93,1
CUST000367,50.0,Male,42,West,Credit Card,3,10.0,16.58,107,61.92,0
CUST000368,22.0,Male,18,West,Credit Card,3,9.0,16.26,259,51.33,0
CUST000369,65.0,Male,58,West,Debit Card,0,3.0,17.64,194,51.92,1
CUST000370,36.0,Female,20,North,PayPal,0,10.0,6.59,235,56.26,0
CUST000371,21.0,Female,58,West,Debit Card,3,,7.97,163,50.33,0
CUST000372,52.0,Male,48,North,Debit Card,3,6.0,17.49,69,57.14,0
CUST000373,66.0,Male,25,West,Debit Card,1,,15.82,335,40.87,1
CUST000374,34.0,Female,57,North,Credit Card,4,10.0,17.09,292,65.42,0
CUST000375,61.0,Male,38,North,PayPal,0,8.0,19.85,305,60.55,1
CUST000376,45.0,Female,13,South,Credit Card,1,2.0,17.97,257,36.04,1
CUST000377,47.0,Male,4,East,Debit Card,3,6.0,12.81,329,39.88,1
CUST000378,46.0,Male,55,North,Credit Card,2,2.0,9.66,185,44.5,1
CUST000379,63.0,Female,14,West,PayPal,2,,13.55,255,51.95,0
CUST000380,,Male,33,South,PayPal,1,,14.58,116,52.33,0
CUST000381,52.0,Male,28,West,Credit Card,4,,10.03,14,52.22,0
CUST000382,,Male,52,West,Debit Card,2,4.0,16.56,215,50.47,0
CUST000383,54.0,Female,37,North,Credit Card,2,,6.39,93,38.87,1
CUST000384,41.0,Male,8,North,Debit Card,1,2.0,16.69,234,34.67,1
CUST000385,46.0,Male,44,East,PayPal,4,8.0,5.48,180,54.87,0
CUST000386,66.0,Male,34,North,Credit Card,5,4.0,12.47,54,41.21,1
CUST000387,63.0,Male,44,North,PayPal,2,2.0,17.92,305,44.87,1
CUST000388,48.0,Male,5,East,Debit Card,2,9.0,6.3,30,45.42,0
CUST000389,52.0,Male,54,West,Debit Card,0,8.0,12.77,12,61.98,0
CUST000390,50.0,Female,5,East,Credit Card,3,5.0,7.39,111,34.36,0
CUST000391,,Female,31,East,Credit Card,2,8.0,18.42,112,57.06,0
CUST000392,38.0,Male,45,East,Credit Card,5,5.0,17.49,169,48.72,1
CUST000393,49.0,Female,9,South,PayPal,6,7.0,19.01,104,41.75,1
CUST000394,40.0,Female,42,West,Debit Card,3,5.0,18.12,11,50.48,0
CUST000395,50.0,Male,32,South,Debit Card,3,5.0,16.05,347,46.21,1
CUST000396,20.0,Female,33,South,PayPal,3,4.0,7.77,329,38.83,1
CUST000397,35.0,Female,3,North,Credit Card,2,5.0,9.54,272,35.2,0
CUST000398,42.0,Female,30,East,Credit Card,3,,12.45,14,47.73,0
CUST000399,59.0,Female,50,East,PayPal,2,3.0,13.83,175,45.78,1
CUST000400,48.0,Female,12,South,Debit Card,0,4.0,16.73,158,40.82,0
CUST000401,20.0,Female,29,North,Debit Card,2,8.0,8.4,110,51.45,0
CUST000402,57.0,Female,3,North,Debit Card,2,6.0,6.92,152,38.45,0
CUST000403,63.0,Female,26,North,Debit Card,2,,12.24,234,49.98,0
CUST000404,41.0,Male,57,West,PayPal,2,2.0,7.37,141,44.97,1
CUST000405,67.0,Male,30,South,Debit Card,1,9.0,15.41,119,56.88,0
CUST000406,49.0,Female,9,West,PayPal,2,7.0,13.63,9,45.36,0
CUST000407,64.0,Female,26,North,Credit Card,5,5.0,16.12,177,42.62,1
CUST000408,39.0,Male,2,North,PayPal,1,7.0,5.95,49,40.51,0
CUST000409,40.0,Female,3,North,Debit Card,0,2.0,19.47,298,34.47,1
CUST000410,19.0,Female,46,East,Credit Card,2,4.0,5.0,333,42.09,1
CUST000411,44.0,Male,4,South,PayPal,0,7.0,9.88,149,42.84,0
CUST000412,59.0,Male,25,East,PayPal,3,2.0,15.19,157,36.92,1
CUST000413,19.0,Male,51,West,PayPal,2,,5.68,92,57.7,0
CUST000414,43.0,Female,13,East,Credit Card,3,10.0,6.25,152,47.4,0
CUST000415,,Female,39,South,PayPal,4,10.0,6.15,170,54.88,0
CUST000416,57.0,Male,44,East,Debit Card,1,5.0,13.72,84,50.61,0
CUST000417,,Male,35,North,Credit Card,1,5.0,18.44,359,51.0,1
CUST000418,26.0,Female,55,West,Credit Card,1,8.0,13.33,327,60.03,1
CUST000419,60.0,Male,23,West,PayPal,2,1.0,14.05,48,35.52,1
CUST000420,65.0,Female,9,North,Debit Card,1,6.0,10.19,335,41.62,1
CUST000421,56.0,Female,2,North,Credit Card,3,2.0,5.28,217,25.56,1
CUST000422,46.0,Male,54,North,PayPal,4,1.0,5.32,77,36.33,1
CUST000423,59.0,Male,41,South,Debit Card,2,7.0,18.32,43,56.75,0
CUST000424,43.0,Female,44,East,PayPal,3,4.0,6.54,264,44.0,0
CUST000425,,Male,31,West,PayPal,1,1.0,20.0,63,40.73,1
CUST000426,,Male,44,East,Credit Card,1,10.0,7.47,245,60.9,0
CUST000427,42.0,Male,47,North,Credit Card,4,6.0,15.12,120,51.07,0
CUST000428,41.0,Male,2,North,PayPal,3,10.0,19.23,319,51.08,1
CUST000429,30.0,Female,32,East,Credit Card,1,6.0,10.43,262,47.6,0
CUST000430,24.0,Female,18,West,Credit Card,3,3.0,16.02,330,36.57,1
CUST000431,53.0,Female,13,South,Debit Card,2,6.0,10.26,250,42.88,0
CUST000432,62.0,Female,46,East,Debit Card,2,10.0,9.57,52,62.99,0
CUST000433,37.0,Male,5,North,PayPal,4,9.0,8.03,277,41.97,0
CUST000434,18.0,Male,58,North,PayPal,2,6.0,17.31,142,59.05,0
CUST000435,25.0,Female,42,South,PayPal,2,1.0,8.86,251,36.81,1
CUST000436,63.0,Female,44,East,PayPal,4,,9.25,314,59.42,1
CUST000437,33.0,Male,10,South,Debit Card,4,6.0,19.98,225,43.32,0
CUST000438,31.0,Female,56,South,Credit Card,2,8.0,9.91,153,59.35,0
CUST000439,29.0,Female,43,West,Debit Card,1,7.0,11.34,56,54.13,0
CUST000440,68.0,Male,25,West,PayPal,1,,19.85,339,54.69,1
CUST000441,,Female,34,North,PayPal,2,8.0,10.54,9,53.83,0
CUST000442,32.0,Male,37,East,Debit Card,2,9.0,10.49,241,56.8,0
CUST000443,,Male,30,West,Debit Card,2,3.0,17.42,164,43.19,1
CUST000444,51.0,Female,7,North,PayPal,2,7.0,9.68,133,41.44,0
CUST000445,19.0,Male,6,East,Credit Card,2,6.0,8.51,81,38.51,0
CUST000446,49.0,Female,54,North,PayPal,2,2.0,11.35,350,45.27,1
CUST000447,40.0,Male,55,West,Debit Card,2,5.0,15.51,135,55.34,0
CUST000448,,Female,3,North,PayPal,2,,5.65,134,27.65,1
CUST000449,68.0,Female,13,East,PayPal,6,5.0,10.61,52,33.87,1
CUST000450,42.0,Female,3,East,Credit Card,2,9.0,10.19,202,44.71,0
CUST000451,39.0,Male,26,North,PayPal,1,8.0,8.67,198,51.14,0
CUST000452,39.0,Male,57,East,PayPal,3,9.0,14.81,106,64.29,0
CUST000453,66.0,Female,24,North,PayPal,1,9.0,9.35,311,52.9,1
CUST000454,69.0,Male,53,East,Debit Card,5,,14.1,244,56.29,1
CUST000455,59.0,Female,6,North,Debit Card,2,8.0,12.57,233,45.35,0
CUST000456,23.0,Female,43,North,Credit Card,1,6.0,8.26,14,53.14,0
CUST000457,32.0,Male,58,North,PayPal,2,6.0,9.0,225,55.69,0
CUST000458,60.0,Female,49,South,Debit Card,1,6.0,7.56,211,53.01,0
CUST000459,54.0,Male,42,East,Credit Card,0,10.0,5.85,201,60.85,0
CUST000460,50.0,Female,12,West,PayPal,5,6.0,14.29,165,39.73,1
CUST000461,25.0,Male,49,North,Credit Card,3,9.0,15.09,49,60.24,0
CUST000462,61.0,Female,36,South,Credit Card,1,10.0,7.49,133,57.28,0
CUST000463,61.0,Female,2,West,Credit Card,4,,14.23,70,24.85,1
CUST000464,22.0,Male,11,North,Credit Card,0,10.0,19.73,119,57.21,0
CUST000465,56.0,Female,39,West,Credit Card,2,6.0,6.12,139,46.75,0
CUST000466,21.0,Female,34,South,Credit Card,0,8.0,12.36,243,56.28,0
CUST000467,23.0,Male,26,West,Credit Card,4,1.0,16.0,181,33.47,1
CUST000468,62.0,Female,18,North,PayPal,4,6.0,5.69,183,37.82,0
CUST000469,49.0,Male,21,West,PayPal,2,9.0,16.67,335,55.23,1
CUST000470,,Female,36,West,Credit Card,2,,19.69,50,53.06,0
CUST000471,47.0,Male,40,North,PayPal,3,2.0,6.33,181,36.78,1
CUST000472,64.0,Female,52,South,Credit Card,1,1.0,17.33,125,44.82,1
CUST000473,52.0,Female,46,South,PayPal,4,4.0,10.68,231,45.03,0
CUST000474,57.0,Female,44,West,Debit Card,0,6.0,7.16,311,51.25,1
CUST000475,69.0,Male,22,East,Credit Card,2,10.0,12.4,348,57.01,1
CUST000476,33.0,Male,53,West,Debit Card,0,10.0,6.07,3,63.71,0
CUST000477,,Male,59,East,Credit Card,0,9.0,12.83,173,66.52,0
CUST000478,67.0,Male,30,West,Credit Card,6,5.0,5.29,81,37.54,1
CUST000479,59.0,Female,50,South,Debit Card,2,,15.93,275,58.88,0
CUST000480,47.0,Female,43,West,Debit Card,1,6.0,12.32,315,53.78,1
CUST000481,36.0,Male,30,West,Debit Card,2,6.0,11.88,345,49.32,1
CUST000482,34.0,Male,8,East,Credit Card,4,9.0,7.94,219,44.73,0
CUST000483,36.0,Male,34,South,Debit Card,1,,10.42,140,46.64,0
CUST000484,45.0,Female,57,East,Debit Card,5,2.0,7.73,63,39.44,1
CUST000485,43.0,Male,47,West,PayPal,1,8.0,16.03,27,60.78,0
CUST000486,54.0,Male,9,North,PayPal,0,3.0,7.99,196,35.68,1
CUST000487,43.0,Female,51,West,Debit Card,1,9.0,14.25,152,62.34,0
CUST000488,40.0,Female,20,West,Debit Card,1,5.0,9.19,252,41.08,0
CUST000489,26.0,Male,40,East,Debit Card,0,1.0,14.85,248,41.71,1
CUST000490,29.0,Female,25,North,Debit Card,4,4.0,13.11,154,38.42,0
CUST000491,18.0,Male,19,North,PayPal,1,9.0,11.35,210,52.27,0
CUST000492,18.0,Female,5,East,Credit Card,2,1.0,15.1,22,30.96,1
CUST000493,64.0,Male,11,South,Debit Card,4,8.0,11.24,70,43.82,0
CUST000494,51.0,Male,15,North,Debit Card,2,,17.32,19,51.17,0
CUST000495,,Male,8,North,PayPal,4,9.0,15.94,101,46.41,0
CUST000496,65.0,Male,19,East,Debit Card,2,9.0,13.11,162,51.25,0
CUST000497,42.0,Female,23,South,Debit Card,4,6.0,18.16,139,47.11,0
CUST000498,57.0,Female,27,South,PayPal,4,5.0,17.43,88,46.18,0
CUST000499,62.0,Female,40,West,Debit Card,3,7.0,12.98,37,52.61,0
CUST000500,18.0,Female,32,West,Debit Card,3,9.0,6.03,171,51.21,0
CUST000501,33.0,Male,26,East,PayPal,1,,13.49,260,46.34,0
CUST000502,56.0,Male,27,South,Credit Card,1,3.0,10.33,338,36.97,1
CUST000503,22.0,Female,19,East,Debit Card,3,9.0,13.1,271,51.38,0
CUST000504,39.0,Female,50,West,Debit Card,2,10.0,14.71,255,63.91,0
CUST000505,46.0,Female,42,East,Credit Card,3,1.0,14.67,140,39.63,1
CUST000506,20.0,Female,29,East,PayPal,1,1.0,15.1,68,35.36,1
CUST000507,29.0,Female,39,North,Credit Card,2,10.0,15.19,68,61.27,0
CUST000508,43.0,Male,41,North,Debit Card,2,4.0,6.64,169,43.18,0
CUST000509,33.0,Male,33,North,Credit Card,2,2.0,7.88,105,35.68,1
CUST000510,68.0,Male,19,West,PayPal,1,7.0,14.46,315,48.85,1
CUST000511,54.0,Female,37,East,Debit Card,2,2.0,11.12,58,40.16,1
CUST000512,39.0,Female,19,North,PayPal,2,7.0,16.44,187,49.0,0
CUST000513,46.0,Female,33,North,PayPal,1,8.0,6.87,56,51.2,0
CUST000514,31.0,Female,47,North,Credit Card,2,8.0,7.87,4,56.58,0
CUST000515,45.0,Male,16,West,Credit Card,4,3.0,13.38,285,34.44,1
CUST000516,22.0,Male,23,West,PayPal,3,9.0,12.51,17,52.35,0
CUST000517,64.0,Female,7,East,PayPal,0,10.0,9.0,237,50.71,0
CUST000518,,Male,26,East,Debit Card,4,,11.13,307,51.02,1
CUST000519,47.0,Male,32,East,PayPal,2,10.0,5.52,250,54.05,0
CUST000520,63.0,Female,12,North,PayPal,2,6.0,5.56,24,37.97,0
CUST000521,69.0,Female,8,South,Credit Card,2,4.0,6.42,300,32.6,0
CUST000522,22.0,Female,5,West,PayPal,3,8.0,13.65,116,43.88,0
CUST000523,29.0,Female,42,North,PayPal,0,4.0,17.96,238,51.69,0
CUST000524,33.0,Female,28,North,Credit Card,1,4.0,8.9,169,42.53,0
CUST000525,,Female,53,East,Debit Card,1,8.0,5.51,313,58.53,1
CUST000526,43.0,Male,5,East,Credit Card,1,4.0,15.63,288,38.95,0
CUST000527,65.0,Male,49,North,Credit Card,2,1.0,17.83,241,42.82,1
CUST000528,38.0,Female,26,West,PayPal,1,6.0,7.07,364,45.19,1
CUST000529,56.0,Male,5,West,PayPal,1,8.0,10.79,298,47.26,0
CUST000530,53.0,Female,22,North,Debit Card,1,3.0,7.38,290,35.01,1
CUST000531,,Female,15,South,PayPal,3,2.0,6.6,251,30.55,1
CUST000532,,Female,13,South,Debit Card,0,6.0,14.72,165,45.26,0
CUST000533,54.0,Female,28,West,Debit Card,1,,19.51,341,39.75,1
CUST000534,40.0,Male,33,East,Debit Card,1,5.0,15.17,141,49.2,0
CUST000535,27.0,Female,43,South,Debit Card,3,6.0,19.77,120,54.37,0
CUST000536,22.0,Male,23,South,PayPal,4,8.0,11.52,338,50.09,1
CUST000537,,Female,33,East,Credit Card,1,7.0,18.47,161,55.13,0
CUST000538,51.0,Female,43,South,Credit Card,2,6.0,8.08,105,47.9,0
CUST000539,69.0,Female,18,North,PayPal,4,,6.77,338,29.34,1
CUST000540,48.0,Male,50,South,PayPal,2,8.0,15.54,92,60.2,0
CUST000541,27.0,Female,53,East,Debit Card,0,8.0,10.57,204,61.74,0
CUST000542,36.0,Female,30,North,PayPal,0,5.0,9.77,40,47.27,0
CUST000543,,Female,26,South,Credit Card,2,3.0,15.07,54,40.4,1
CUST000544,,Male,16,West,PayPal,4,8.0,10.0,89,45.44,0
CUST000545,22.0,Male,13,North,PayPal,0,5.0,13.59,135,43.34,0
CUST000546,62.0,Male,39,North,Debit Card,0,3.0,9.49,2,45.74,1
CUST000547,21.0,Female,33,West,Debit Card,0,9.0,16.76,97,60.41,0
CUST000548,,Male,26,West,Debit Card,2,9.0,9.69,56,52.06,0
CUST000549,41.0,Female,48,South,Debit Card,1,7.0,13.02,360,58.09,1
CUST000550,33.0,Male,1,South,Credit Card,3,8.0,5.35,124,38.45,0
CUST000551,19.0,Male,49,East,PayPal,1,5.0,16.88,185,54.83,0
CUST000552,66.0,Female,38,East,PayPal,3,5.0,14.31,125,47.29,0
CUST000553,45.0,Male,2,North,Debit Card,2,5.0,7.88,334,34.54,1
CUST000554,49.0,Female,49,West,Credit Card,1,2.0,8.23,264,45.05,1
CUST000555,44.0,Female,6,West,Credit Card,2,3.0,8.94,340,32.6,1
CUST000556,37.0,Male,46,East,PayPal,2,8.0,13.65,191,59.25,0
CUST000557,41.0,Female,50,North,Debit Card,1,6.0,13.22,338,55.94,1
CUST000558,,Female,38,North,PayPal,3,9.0,9.11,215,54.16,0
CUST000559,67.0,Male,42,East,PayPal,1,7.0,15.41,221,56.87,0
CUST000560,52.0,Male,24,East,Credit Card,1,6.0,18.34,199,50.75,0
CUST000561,50.0,Female,18,East,Credit Card,1,4.0,5.65,344,37.22,1
CUST000562,50.0,Male,27,South,PayPal,0,,11.26,174,51.32,0
CUST000563,68.0,Female,41,North,Debit Card,2,4.0,13.9,217,46.45,0
CUST000564,,Female,8,North,Debit Card,2,7.0,13.8,206,44.67,0
CUST000565,54.0,Male,28,North,PayPal,1,5.0,5.29,67,41.82,0
CUST000566,29.0,Male,10,East,PayPal,2,2.0,8.16,174,30.38,1
CUST000567,20.0,Male,17,East,Debit Card,0,7.0,5.93,78,43.55,0
CUST000568,18.0,Male,55,East,Debit Card,3,8.0,13.53,323,61.02,1
CUST000569,50.0,Female,29,East,Debit Card,2,10.0,14.68,42,57.33,0
CUST000570,57.0,Female,58,West,PayPal,1,2.0,7.4,64,43.83,1
CUST000571,27.0,Male,6,East,Credit Card,3,6.0,10.0,329,38.61,1
CUST000572,60.0,Male,14,South,Debit Card,1,4.0,9.95,199,38.51,0
CUST000573,,Female,22,West,Debit Card,2,5.0,17.3,90,47.43,0
CUST000574,46.0,Female,54,West,Debit Card,2,1.0,7.92,7,40.56,1
CUST000575,30.0,Female,6,East,PayPal,0,6.0,13.22,263,43.37,0
CUST000576,29.0,Female,26,North,Credit Card,6,8.0,16.74,122,49.16,1
CUST000577,48.0,Male,39,East,Credit Card,2,2.0,17.44,164,44.61,1
CUST000578,,Female,12,North,Debit Card,0,1.0,15.0,116,36.02,1
CUST000579,,Female,35,East,PayPal,3,,9.49,13,53.96,0
CUST000580,68.0,Male,14,East,Credit Card,1,2.0,17.35,20,37.22,1
CUST000581,67.0,Female,22,North,PayPal,1,8.0,16.13,201,53.39,0
CUST000582,52.0,Female,51,North,Credit Card,2,,15.57,309,53.09,1
CUST000583,40.0,Male,23,North,Debit Card,2,,6.01,254,34.38,1
CUST000584,,Male,48,North,PayPal,1,5.0,5.65,86,47.6,0
CUST000585,43.0,Male,7,South,Debit Card,3,9.0,15.43,180,46.38,0
CUST000586,25.0,Female,40,North,Credit Card,0,6.0,19.17,237,56.9,0
CUST000587,46.0,Female,50,East,Credit Card,4,,16.61,353,47.21,1
CUST000588,43.0,Male,25,East,Debit Card,0,8.0,17.47,61,56.45,0
CUST000589,27.0,Male,13,South,Credit Card,4,1.0,13.17,215,28.69,1
CUST000590,43.0,Female,21,North,Debit Card,0,9.0,9.57,215,54.34,0
CUST000591,51.0,Male,41,East,Debit Card,0,9.0,15.17,358,62.5,1
CUST000592,68.0,Male,10,South,Debit Card,1,4.0,15.68,90,40.2,0
CUST000593,58.0,Male,53,East,Credit Card,2,8.0,15.13,96,61.6,0
CUST000594,24.0,Female,55,South,PayPal,2,3.0,19.2,61,49.24,1
CUST000595,21.0,Female,59,South,Debit Card,3,6.0,10.51,56,54.47,0
CUST000596,67.0,Female,9,West,PayPal,3,10.0,5.59,220,45.32,0
CUST000597,62.0,Female,15,West,Credit Card,3,10.0,18.63,94,55.18,0
CUST000598,28.0,Female,52,North,Credit Card,0,8.0,7.41,40,58.81,0
CUST000599,46.0,Female,2,West,PayPal,1,9.0,15.46,337,50.66,1
CUST000600,53.0,Male,25,South,Debit Card,1,8.0,18.1,319,55.59,1
CUST000601,42.0,Female,13,East,Credit Card,1,9.0,9.65,248,50.5,0
CUST000602,38.0,Female,34,East,Debit Card,1,4.0,17.46,217,47.54,0
CUST000603,53.0,Male,51,North,Debit Card,1,10.0,9.98,154,65.14,0
CUST000604,27.0,Female,58,West,PayPal,3,,16.91,351,43.16,1
CUST000605,54.0,Female,34,North,Credit Card,2,7.0,6.05,62,47.43,0
CUST000606,26.0,Male,35,South,PayPal,5,10.0,14.83,240,58.2,1
CUST000607,41.0,Male,38,West,Credit Card,1,4.0,15.16,190,47.34,0
CUST000608,52.0,Male,3,North,PayPal,2,1.0,12.37,146,25.04,1
CUST000609,66.0,Female,42,East,Credit Card,1,3.0,15.31,10,48.01,1
CUST000610,52.0,Male,56,East,Credit Card,0,7.0,18.85,292,64.8,0
CUST000611,65.0,Female,59,North,Credit Card,2,3.0,16.01,130,51.52,1
CUST000612,53.0,Female,6,North,Debit Card,1,,19.42,60,32.9,1
CUST000613,,Female,55,North,Debit Card,1,7.0,11.73,175,60.33,0
CUST000614,66.0,Female,48,South,PayPal,2,,12.92,73,59.72,0
CUST000615,56.0,Male,49,South,PayPal,2,,8.96,239,50.83,0
CUST000616,49.0,Male,19,East,Credit Card,2,6.0,19.78,179,48.89,0
CUST000617,,Female,3,South,Credit Card,4,3.0,5.83,67,26.64,1
CUST000618,40.0,Male,18,South,Debit Card,1,5.0,10.38,81,41.49,0
CUST000619,49.0,Female,39,West,Debit Card,1,3.0,9.47,77,41.47,1
CUST000620,,Female,9,South,Debit Card,3,2.0,10.8,248,30.0,1
CUST000621,29.0,Female,52,West,PayPal,3,7.0,18.77,195,59.47,0
CUST000622,66.0,Male,12,South,Debit Card,2,10.0,10.52,68,51.11,0
CUST000623,30.0,Female,5,East,PayPal,2,7.0,18.75,338,46.59,1
CUST000624,40.0,Female,3,North,Debit Card,1,8.0,11.35,56,45.04,0
CUST000625,42.0,Male,11,East,Debit Card,4,1.0,17.82,99,30.78,1
CUST000626,52.0,Male,57,South,Credit Card,2,2.0,12.83,270,45.23,1
CUST000627,,Male,30,North,PayPal,5,2.0,9.67,76,31.78,1
CUST000628,47.0,Male,4,North,Debit Card,3,3.0,11.74,331,30.73,1
CUST000629,34.0,Female,5,North,Credit Card,3,7.0,11.37,66,41.91,0
CUST000630,,Male,1,West,PayPal,1,7.0,8.9,33,39.89,0
CUST000631,37.0,Female,27,East,PayPal,4,7.0,9.34,269,46.52,0
CUST000632,65.0,Male,28,West,Debit Card,0,1.0,7.8,30,33.16,1
CUST000633,42.0,Male,29,North,PayPal,1,2.0,10.04,26,37.27,1
CUST000634,39.0,Male,18,East,Credit Card,2,8.0,14.37,210,48.77,0
CUST000635,30.0,Male,12,East,Credit Card,0,9.0,10.8,269,48.89,0
CUST000636,36.0,Male,13,South,PayPal,2,,15.68,324,54.71,1
CUST000637,66.0,Male,41,West,Credit Card,1,7.0,19.8,123,58.32,0
CUST000638,,Female,2,West,PayPal,2,1.0,10.66,33,24.63,1
CUST000639,29.0,Male,37,South,Credit Card,6,4.0,11.94,143,39.35,1
CUST000640,58.0,Male,45,West,PayPal,3,10.0,7.46,145,59.07,0
CUST000641,36.0,Male,16,North,PayPal,3,8.0,10.88,262,46.27,0
CUST000642,,Male,48,North,PayPal,2,5.0,15.9,5,52.25,0
CUST000643,26.0,Female,24,West,Credit Card,3,1.0,8.26,161,29.83,1
CUST000644,24.0,Male,35,South,PayPal,2,7.0,7.73,310,48.88,1
CUST000645,45.0,Male,22,East,PayPal,1,6.0,10.65,144,45.13,0
CUST000646,31.0,Male,36,West,Debit Card,4,9.0,17.28,152,56.52,0
CUST000647,48.0,Male,11,East,Debit Card,4,4.0,14.35,5,34.92,0
CUST000648,69.0,Female,55,South,PayPal,5,4.0,19.36,195,49.16,1
CUST000649,36.0,Male,58,East,Debit Card,0,8.0,18.57,125,66.31,0
CUST000650,64.0,Female,46,South,PayPal,1,4.0,7.27,76,45.6,0
CUST000651,33.0,Male,29,South,Debit Card,0,3.0,5.64,306,37.95,1
CUST000652,22.0,Female,35,North,Credit Card,1,7.0,10.99,169,53.06,0
CUST000653,,Female,48,North,Credit Card,1,5.0,12.83,217,53.35,0
CUST000654,29.0,Male,54,South,PayPal,1,9.0,12.73,183,63.86,0
CUST000655,42.0,Male,15,West,PayPal,0,5.0,7.01,337,40.57,1
CUST000656,69.0,Female,31,North,Credit Card,3,9.0,6.87,113,50.94,0
CUST000657,38.0,Female,42,South,Credit Card,2,6.0,5.7,276,49.12,0
CUST000658,53.0,Male,41,East,Debit Card,0,6.0,17.76,178,57.92,0
CUST000659,40.0,Female,43,East,PayPal,1,6.0,19.22,125,56.15,0
CUST000660,33.0,Female,16,West,Credit Card,2,7.0,6.74,291,42.75,0
CUST000661,56.0,Female,10,East,Credit Card,7,4.0,8.2,323,29.04,1
CUST000662,62.0,Male,49,East,PayPal,5,,6.35,199,42.0,1
CUST000663,59.0,Female,32,South,Debit Card,3,9.0,18.16,138,57.08,0
CUST000664,,Female,51,East,Debit Card,0,7.0,19.38,218,62.96,0
CUST000665,31.0,Female,2,East,Debit Card,1,10.0,8.93,297,49.8,0
CUST000666,48.0,Male,24,East,Debit Card,2,6.0,9.55,168,43.79,0
CUST000667,22.0,Male,23,East,Credit Card,1,1.0,10.44,134,35.96,1
CUST000668,52.0,Female,2,South,PayPal,1,7.0,12.54,161,41.64,0
CUST000669,,Male,38,East,PayPal,1,6.0,15.24,272,51.97,0
CUST000670,46.0,Female,31,West,Credit Card,5,4.0,12.57,280,39.82,1
CUST000671,60.0,Male,51,North,Credit Card,2,8.0,19.27,248,64.78,0
CUST000672,28.0,Male,40,West,Credit Card,1,7.0,6.5,222,50.99,0
CUST000673,35.0,Female,26,North,PayPal,3,,16.98,316,51.62,1
CUST000674,64.0,Male,29,West,PayPal,5,9.0,10.02,330,50.76,1
CUST000675,29.0,Male,3,North,PayPal,1,1.0,10.66,172,27.28,1
CUST000676,26.0,Male,58,North,Debit Card,3,3.0,15.63,259,49.78,1
CUST000677,27.0,Female,14,North,Credit Card,1,2.0,18.94,256,37.4,1
CUST000678,61.0,Male,25,North,Credit Card,3,3.0,15.74,168,38.41,1
CUST000679,34.0,Male,48,South,Credit Card,5,2.0,16.64,120,44.07,1
CUST000680,,Female,1,West,PayPal,2,6.0,16.26,19,38.08,0
CUST000681,24.0,Male,53,North,Credit Card,1,9.0,9.81,296,63.93,0
CUST000682,63.0,Male,3,West,Credit Card,0,2.0,16.35,309,35.01,1
CUST000683,30.0,Male,54,East,Debit Card,1,4.0,16.77,247,52.64,0
CUST000684,57.0,Male,26,North,PayPal,3,5.0,13.0,205,45.07,0
CUST000685,59.0,Male,18,West,Credit Card,4,5.0,13.05,67,38.25,0
CUST000686,26.0,Female,9,South,PayPal,1,1.0,16.4,342,33.21,1
CUST000687,67.0,Female,38,West,PayPal,5,6.0,17.26,345,46.95,1
CUST000688,,Male,23,North,PayPal,2,5.0,10.06,185,40.88,0
CUST000689,19.0,Male,21,East,Debit Card,3,6.0,17.02,342,45.06,1
CUST000690,22.0,Male,57,West,PayPal,1,,17.21,108,53.75,0
CUST000691,46.0,Female,1,East,PayPal,3,6.0,8.51,165,35.97,0
CUST000692,54.0,Female,21,South,PayPal,1,9.0,15.75,121,54.65,0
CUST000693,55.0,Male,27,West,Credit Card,5,1.0,7.8,84,26.46,1
